coeff_bits,input_bits,acc_guard,rounding,saturate_output,total_bits_per_tap,passband_ripple_db,stopband_atten_db,meets_freq_spec,rms_error_wideband,snr_db_wideband,rms_error_music,snr_db_music,overflow_events,passes_error_budget,avg_bits_per_unique_coeff,bit_widths,min_bits,max_bits,n_levels
14,16,4,round,True,14,0.38983461705806266,36.67267199899862,True,0.00027382442673988604,60.79445082567191,7.677666167361077e-05,69.32205811782036,0,True,13.555555555555555,"14,13,14,13,16,11,16,14,11",11,16,4
13,12,2,round,True,13,0.3900362953723182,36.64441821760706,True,0.00042501165873413147,56.975877696530375,0.00032273147527822605,56.84981614569105,0,False,13.0,"13,12,14,13,14,12,14,13,12",12,14,3
13,12,4,round,True,13,0.3900362953723182,36.64441821760706,True,0.00042501165873413147,56.975877696530375,0.00032273147527822605,56.84981614569105,0,False,13.0,"13,12,14,13,14,12,14,13,12",12,14,3
13,13,2,round,True,13,0.3900362953723182,36.64441821760706,True,0.00032485118294584405,59.31020551657486,0.00018008941960574683,61.9168786418794,0,False,13.0,"13,12,14,13,14,12,14,13,12",12,14,3
13,13,4,round,True,13,0.3900362953723182,36.64441821760706,True,0.00032485118294584405,59.31020551657486,0.00018008941960574683,61.9168786418794,0,False,13.0,"13,12,14,13,14,12,14,13,12",12,14,3
13,14,2,round,True,13,0.3900362953723182,36.64441821760706,True,0.00029125073102103885,60.25855408658809,0.00011525983853407273,65.7930824734786,0,True,13.0,"13,12,14,13,14,12,14,13,12",12,14,3
13,14,4,round,True,13,0.3900362953723182,36.64441821760706,True,0.00029125073102103885,60.25855408658809,0.00011525983853407273,65.7930824734786,0,True,13.0,"13,12,14,13,14,12,14,13,12",12,14,3
13,15,2,round,True,13,0.3900362953723182,36.64441821760706,True,0.0002815324583396896,60.55332511636785,8.983370645282243e-05,67.95785623793589,0,True,13.0,"13,12,14,13,14,12,14,13,12",12,14,3
13,15,4,round,True,13,0.3900362953723182,36.64441821760706,True,0.0002815324583396896,60.55332511636785,8.983370645282243e-05,67.95785623793589,0,True,13.0,"13,12,14,13,14,12,14,13,12",12,14,3
13,16,2,round,True,13,0.3900362953723182,36.64441821760706,True,0.0002793193083868846,60.621875407766375,8.14743310291927e-05,68.80622654566247,0,True,13.0,"13,12,14,13,14,12,14,13,12",12,14,3
13,16,4,round,True,13,0.3900362953723182,36.64441821760706,True,0.0002793193083868846,60.621875407766375,8.14743310291927e-05,68.80622654566247,0,True,13.0,"13,12,14,13,14,12,14,13,12",12,14,3
13,12,2,round,True,13,0.3930938718596422,36.69431043612097,True,0.0004286709923132216,56.901412642676505,0.00033093506645674183,56.63178684647466,0,False,13.0,"13,13,13,13,14,12,14,13,12",12,14,4
13,12,4,round,True,13,0.3930938718596422,36.69431043612097,True,0.0004286709923132216,56.901412642676505,0.00033093506645674183,56.63178684647466,0,False,13.0,"13,13,13,13,14,12,14,13,12",12,14,4
13,13,2,round,True,13,0.3930938718596422,36.69431043612097,True,0.00033490439337809373,59.04547767263712,0.00019824671743452863,61.08252251026626,0,False,13.0,"13,13,13,13,14,12,14,13,12",12,14,4
13,13,4,round,True,13,0.3930938718596422,36.69431043612097,True,0.00033490439337809373,59.04547767263712,0.00019824671743452863,61.08252251026626,0,False,13.0,"13,13,13,13,14,12,14,13,12",12,14,4
13,14,2,round,True,13,0.3930938718596422,36.69431043612097,True,0.00030212891619903925,59.94004871267322,0.00013726530411208924,64.2754270786599,0,False,13.0,"13,13,13,13,14,12,14,13,12",12,14,4
13,14,4,round,True,13,0.3930938718596422,36.69431043612097,True,0.00030212891619903925,59.94004871267322,0.00013726530411208924,64.2754270786599,0,False,13.0,"13,13,13,13,14,12,14,13,12",12,14,4
13,15,2,round,True,13,0.3930938718596422,36.69431043612097,True,0.00029096373926844614,60.26711718152701,0.0001180063982244351,65.58853150869466,0,True,13.0,"13,13,13,13,14,12,14,13,12",12,14,4
13,15,4,round,True,13,0.3930938718596422,36.69431043612097,True,0.00029096373926844614,60.26711718152701,0.0001180063982244351,65.58853150869466,0,True,13.0,"13,13,13,13,14,12,14,13,12",12,14,4
13,16,2,round,True,13,0.3930938718596422,36.69431043612097,True,0.0002884670739585449,60.34196958170014,0.00011306086733743396,65.96039635460242,0,True,13.0,"13,13,13,13,14,12,14,13,12",12,14,4
13,16,4,round,True,13,0.3930938718596422,36.69431043612097,True,0.0002884670739585449,60.34196958170014,0.00011306086733743396,65.96039635460242,0,True,13.0,"13,13,13,13,14,12,14,13,12",12,14,4
14,12,2,round,True,14,0.3900994282952063,36.87565137229133,True,0.00038549516323911425,57.823515900711044,0.0003222371643390897,56.86313006776772,0,False,13.666666666666666,"14,12,15,14,15,12,15,14,12",12,15,3
14,12,4,round,True,14,0.3900994282952063,36.87565137229133,True,0.00038549516323911425,57.823515900711044,0.0003222371643390897,56.86313006776772,0,False,13.666666666666666,"14,12,15,14,15,12,15,14,12",12,15,3
14,13,2,round,True,14,0.3900994282952063,36.87565137229133,True,0.0002687148874956675,60.958060005721535,0.00017851122418947863,61.99333204458939,0,True,13.666666666666666,"14,12,15,14,15,12,15,14,12",12,15,3
14,13,4,round,True,14,0.3900994282952063,36.87565137229133,True,0.0002687148874956675,60.958060005721535,0.00017851122418947863,61.99333204458939,0,True,13.666666666666666,"14,12,15,14,15,12,15,14,12",12,15,3
14,14,2,round,True,14,0.3900994282952063,36.87565137229133,True,0.00023071142452807728,62.28251255336506,0.00011131185578827364,66.09581414330461,0,True,13.666666666666666,"14,12,15,14,15,12,15,14,12",12,15,3
14,14,4,round,True,14,0.3900994282952063,36.87565137229133,True,0.00023071142452807728,62.28251255336506,0.00011131185578827364,66.09581414330461,0,True,13.666666666666666,"14,12,15,14,15,12,15,14,12",12,15,3
14,15,2,round,True,14,0.3900994282952063,36.87565137229133,True,0.0002211824241157341,62.64888229767198,8.445052796346556e-05,68.49459523014197,0,True,13.666666666666666,"14,12,15,14,15,12,15,14,12",12,15,3
14,15,4,round,True,14,0.3900994282952063,36.87565137229133,True,0.0002211824241157341,62.64888229767198,8.445052796346556e-05,68.49459523014197,0,True,13.666666666666666,"14,12,15,14,15,12,15,14,12",12,15,3
14,16,2,round,True,14,0.3900994282952063,36.87565137229133,True,0.00021876411170481758,62.74437302012867,7.605576517617819e-05,69.40399981024298,0,True,13.666666666666666,"14,12,15,14,15,12,15,14,12",12,15,3
14,16,4,round,True,14,0.3900994282952063,36.87565137229133,True,0.00021876411170481758,62.74437302012867,7.605576517617819e-05,69.40399981024298,0,True,13.666666666666666,"14,12,15,14,15,12,15,14,12",12,15,3
14,12,2,round,True,14,0.3896337188927606,36.70091561926532,True,0.00042404009325882084,56.99575614129709,0.0003230732063981583,56.840623771727586,0,False,13.555555555555555,"14,13,14,13,15,12,15,14,12",12,15,4
14,12,4,round,True,14,0.3896337188927606,36.70091561926532,True,0.00042404009325882084,56.99575614129709,0.0003230732063981583,56.840623771727586,0,False,13.555555555555555,"14,13,14,13,15,12,15,14,12",12,15,4
14,13,2,round,True,14,0.3896337188927606,36.70091561926532,True,0.0003179633741756535,59.49635262836219,0.0001813739628123584,61.85514377168264,0,False,13.555555555555555,"14,13,14,13,15,12,15,14,12",12,15,4
14,13,4,round,True,14,0.3896337188927606,36.70091561926532,True,0.0003179633741756535,59.49635262836219,0.0001813739628123584,61.85514377168264,0,False,13.555555555555555,"14,13,14,13,15,12,15,14,12",12,15,4
14,14,2,round,True,14,0.3896337188927606,36.70091561926532,True,0.0002882526755339861,60.34842762702187,0.00011329528150277846,65.94240615369033,0,True,13.555555555555555,"14,13,14,13,15,12,15,14,12",12,15,4
14,14,4,round,True,14,0.3896337188927606,36.70091561926532,True,0.0002882526755339861,60.34842762702187,0.00011329528150277846,65.94240615369033,0,True,13.555555555555555,"14,13,14,13,15,12,15,14,12",12,15,4
14,15,2,round,True,14,0.3896337188927606,36.70091561926532,True,0.00027937974176304705,60.61999633660022,8.758671937511644e-05,68.17787741388183,0,True,13.555555555555555,"14,13,14,13,15,12,15,14,12",12,15,4
14,15,4,round,True,14,0.3896337188927606,36.70091561926532,True,0.00027937974176304705,60.61999633660022,8.758671937511644e-05,68.17787741388183,0,True,13.555555555555555,"14,13,14,13,15,12,15,14,12",12,15,4
14,16,2,round,True,14,0.3896337188927606,36.70091561926532,True,0.00027690718498404605,60.697210075420614,8.035662897716449e-05,68.92620842108218,0,True,13.555555555555555,"14,13,14,13,15,12,15,14,12",12,15,4
14,16,4,round,True,14,0.3896337188927606,36.70091561926532,True,0.00027690718498404605,60.697210075420614,8.035662897716449e-05,68.92620842108218,0,True,13.555555555555555,"14,13,14,13,15,12,15,14,12",12,15,4
14,12,2,round,True,14,0.39030117956278065,36.90130947645222,True,0.0003835806520072242,57.86676070776813,0.00033000594072565,56.65620744918665,0,False,14.0,"14,12,16,14,16,12,16,14,12",12,16,3
14,12,4,round,True,14,0.39030117956278065,36.90130947645222,True,0.0003835806520072242,57.86676070776813,0.00033000594072565,56.65620744918665,0,False,14.0,"14,12,16,14,16,12,16,14,12",12,16,3
14,13,2,round,True,14,0.39030117956278065,36.90130947645222,True,0.0002665679973643735,61.02773438263024,0.00018453668159089766,61.704988476527774,0,True,14.0,"14,12,16,14,16,12,16,14,12",12,16,3
14,13,4,round,True,14,0.39030117956278065,36.90130947645222,True,0.0002665679973643735,61.02773438263024,0.00018453668159089766,61.704988476527774,0,True,14.0,"14,12,16,14,16,12,16,14,12",12,16,3
14,14,2,round,True,14,0.39030117956278065,36.90130947645222,True,0.00022975228052771342,62.31869795035425,0.00011729071058628402,65.64137026257652,0,True,14.0,"14,12,16,14,16,12,16,14,12",12,16,3
14,14,4,round,True,14,0.39030117956278065,36.90130947645222,True,0.00022975228052771342,62.31869795035425,0.00011729071058628402,65.64137026257652,0,True,14.0,"14,12,16,14,16,12,16,14,12",12,16,3
14,15,2,round,True,14,0.39030117956278065,36.90130947645222,True,0.00021980307954139704,62.70321911245689,9.36887463781424e-05,67.59289405403759,0,True,14.0,"14,12,16,14,16,12,16,14,12",12,16,3
14,15,4,round,True,14,0.39030117956278065,36.90130947645222,True,0.00021980307954139704,62.70321911245689,9.36887463781424e-05,67.59289405403759,0,True,14.0,"14,12,16,14,16,12,16,14,12",12,16,3
14,16,2,round,True,14,0.39030117956278065,36.90130947645222,True,0.00021660993885940912,62.83032697289266,8.681815944685205e-05,68.25443112012216,0,True,14.0,"14,12,16,14,16,12,16,14,12",12,16,3
14,16,4,round,True,14,0.39030117956278065,36.90130947645222,True,0.00021660993885940912,62.83032697289266,8.681815944685205e-05,68.25443112012216,0,True,14.0,"14,12,16,14,16,12,16,14,12",12,16,3
14,12,2,round,True,14,0.39115188411861596,36.7982569021929,True,0.000418021245153891,57.11992747739656,0.00032045740508915044,56.9112363772912,0,False,14.11111111111111,"15,13,15,13,16,12,16,15,12",12,16,4
14,12,4,round,True,14,0.39115188411861596,36.7982569021929,True,0.000418021245153891,57.11992747739656,0.00032045740508915044,56.9112363772912,0,False,14.11111111111111,"15,13,15,13,16,12,16,15,12",12,16,4
14,13,2,round,True,14,0.39115188411861596,36.7982569021929,True,0.0003042029141265743,59.88062716669499,0.0001781236336841088,62.01221168916442,0,False,14.11111111111111,"15,13,15,13,16,12,16,15,12",12,16,4
14,13,4,round,True,14,0.39115188411861596,36.7982569021929,True,0.0003042029141265743,59.88062716669499,0.0001781236336841088,62.01221168916442,0,False,14.11111111111111,"15,13,15,13,16,12,16,15,12",12,16,4
14,14,2,round,True,14,0.39115188411861596,36.7982569021929,True,0.00027009817287572483,60.913461641540074,0.00010953969093515562,66.23521238568739,0,True,14.11111111111111,"15,13,15,13,16,12,16,15,12",12,16,4
14,14,4,round,True,14,0.39115188411861596,36.7982569021929,True,0.00027009817287572483,60.913461641540074,0.00010953969093515562,66.23521238568739,0,True,14.11111111111111,"15,13,15,13,16,12,16,15,12",12,16,4
14,15,2,round,True,14,0.39115188411861596,36.7982569021929,True,0.00026047386028047235,61.22861163985064,8.372065598868361e-05,68.56999015903088,0,True,14.11111111111111,"15,13,15,13,16,12,16,15,12",12,16,4
14,15,4,round,True,14,0.39115188411861596,36.7982569021929,True,0.00026047386028047235,61.22861163985064,8.372065598868361e-05,68.56999015903088,0,True,14.11111111111111,"15,13,15,13,16,12,16,15,12",12,16,4
14,16,2,round,True,14,0.39115188411861596,36.7982569021929,True,0.00025880046587261566,61.284593492719125,7.606204266896286e-05,69.40328292363603,0,True,14.11111111111111,"15,13,15,13,16,12,16,15,12",12,16,4
14,16,4,round,True,14,0.39115188411861596,36.7982569021929,True,0.00025880046587261566,61.284593492719125,7.606204266896286e-05,69.40328292363603,0,True,14.11111111111111,"15,13,15,13,16,12,16,15,12",12,16,4
14,12,2,round,True,14,0.39441216883680175,36.96300214090565,True,0.00036227604142647995,58.36310229671497,0.00031686487358986183,57.009160657292796,0,False,13.666666666666666,"14,13,14,14,14,13,14,14,13",13,14,3
14,12,4,round,True,14,0.39441216883680175,36.96300214090565,True,0.00036227604142647995,58.36310229671497,0.00031686487358986183,57.009160657292796,0,False,13.666666666666666,"14,13,14,14,14,13,14,14,13",13,14,3
14,13,2,round,True,14,0.39441216883680175,36.96300214090565,True,0.00021497359667417367,62.896192116335314,0.00016626229914176496,62.61076697433613,0,True,13.666666666666666,"14,13,14,14,14,13,14,14,13",13,14,3
14,13,4,round,True,14,0.39441216883680175,36.96300214090565,True,0.00021497359667417367,62.896192116335314,0.00016626229914176496,62.61076697433613,0,True,13.666666666666666,"14,13,14,14,14,13,14,14,13",13,14,3
14,14,2,round,True,14,0.39441216883680175,36.96300214090565,True,0.00016666556562073222,65.10697695757756,9.513128154305407e-05,67.46017566440871,0,True,13.666666666666666,"14,13,14,14,14,13,14,14,13",13,14,3
14,14,4,round,True,14,0.39441216883680175,36.96300214090565,True,0.00016666556562073222,65.10697695757756,9.513128154305407e-05,67.46017566440871,0,True,13.666666666666666,"14,13,14,14,14,13,14,14,13",13,14,3
14,15,2,round,True,14,0.39441216883680175,36.96300214090565,True,0.0001497702462361629,66.03538369210871,6.362689855810752e-05,70.95382752209755,0,True,13.666666666666666,"14,13,14,14,14,13,14,14,13",13,14,3
14,15,4,round,True,14,0.39441216883680175,36.96300214090565,True,0.0001497702462361629,66.03538369210871,6.362689855810752e-05,70.95382752209755,0,True,13.666666666666666,"14,13,14,14,14,13,14,14,13",13,14,3
14,16,2,round,True,14,0.39441216883680175,36.96300214090565,True,0.00014472650501459494,66.33293307830128,5.316327281743307e-05,72.5144084311011,0,True,13.666666666666666,"14,13,14,14,14,13,14,14,13",13,14,3
14,16,4,round,True,14,0.39441216883680175,36.96300214090565,True,0.00014472650501459494,66.33293307830128,5.316327281743307e-05,72.5144084311011,0,True,13.666666666666666,"14,13,14,14,14,13,14,14,13",13,14,3
14,12,2,round,True,14,0.39022683105991746,36.93751570684481,True,0.0003727515723142196,58.11550488755336,0.0003196659960985992,56.932713781929664,0,False,13.555555555555555,"14,13,14,13,14,13,14,14,13",13,14,4
14,12,4,round,True,14,0.39022683105991746,36.93751570684481,True,0.0003727515723142196,58.11550488755336,0.0003196659960985992,56.932713781929664,0,False,13.555555555555555,"14,13,14,13,14,13,14,14,13",13,14,4
14,13,2,round,True,14,0.39022683105991746,36.93751570684481,True,0.0002585441920798821,61.29319884324771,0.00018302308548706443,61.7765251582118,0,True,13.555555555555555,"14,13,14,13,14,13,14,14,13",13,14,4
14,13,4,round,True,14,0.39022683105991746,36.93751570684481,True,0.0002585441920798821,61.29319884324771,0.00018302308548706443,61.7765251582118,0,True,13.555555555555555,"14,13,14,13,14,13,14,14,13",13,14,4
14,14,2,round,True,14,0.39022683105991746,36.93751570684481,True,0.00021084412862113,63.064664334017415,0.00011184989352073476,66.05393111061784,0,True,13.555555555555555,"14,13,14,13,14,13,14,14,13",13,14,4
14,14,4,round,True,14,0.39022683105991746,36.93751570684481,True,0.00021084412862113,63.064664334017415,0.00011184989352073476,66.05393111061784,0,True,13.555555555555555,"14,13,14,13,14,13,14,14,13",13,14,4
14,15,2,round,True,14,0.39022683105991746,36.93751570684481,True,0.00019944017810957435,63.54764150150353,8.476779971258201e-05,68.46202440090454,0,True,13.555555555555555,"14,13,14,13,14,13,14,14,13",13,14,4
14,15,4,round,True,14,0.39022683105991746,36.93751570684481,True,0.00019944017810957435,63.54764150150353,8.476779971258201e-05,68.46202440090454,0,True,13.555555555555555,"14,13,14,13,14,13,14,14,13",13,14,4
14,16,2,round,True,14,0.39022683105991746,36.93751570684481,True,0.00019534278620608197,63.72794701153226,7.783498382719792e-05,69.20314582021979,0,True,13.555555555555555,"14,13,14,13,14,13,14,14,13",13,14,4
14,16,4,round,True,14,0.39022683105991746,36.93751570684481,True,0.00019534278620608197,63.72794701153226,7.783498382719792e-05,69.20314582021979,0,True,13.555555555555555,"14,13,14,13,14,13,14,14,13",13,14,4
14,12,2,round,True,14,0.3902900138543355,36.96297048562493,True,0.00034580374333622184,58.76730076404321,0.0003197379653594601,56.93075847011586,0,False,14.0,"14,13,15,14,15,13,15,14,13",13,15,3
14,12,4,round,True,14,0.3902900138543355,36.96297048562493,True,0.00034580374333622184,58.76730076404321,0.0003197379653594601,56.93075847011586,0,False,14.0,"14,13,15,14,15,13,15,14,13",13,15,3
14,13,2,round,True,14,0.3902900138543355,36.96297048562493,True,0.0001977517576452925,63.62148752319445,0.00017926239857359215,61.95685854866008,0,True,14.0,"14,13,15,14,15,13,15,14,13",13,15,3
14,13,4,round,True,14,0.3902900138543355,36.96297048562493,True,0.0001977517576452925,63.62148752319445,0.00017926239857359215,61.95685854866008,0,True,14.0,"14,13,15,14,15,13,15,14,13",13,15,3
14,14,2,round,True,14,0.3902900138543355,36.96297048562493,True,0.0001353230068907337,66.91646178253558,0.0001055810002212874,66.55492717101231,0,True,14.0,"14,13,15,14,15,13,15,14,13",13,15,3
14,14,4,round,True,14,0.3902900138543355,36.96297048562493,True,0.0001353230068907337,66.91646178253558,0.0001055810002212874,66.55492717101231,0,True,14.0,"14,13,15,14,15,13,15,14,13",13,15,3
14,15,2,round,True,14,0.3902900138543355,36.96297048562493,True,0.00011520790822815909,68.31424873972047,8.067181098028968e-05,68.89220648214784,0,True,14.0,"14,13,15,14,15,13,15,14,13",13,15,3
14,15,4,round,True,14,0.3902900138543355,36.96297048562493,True,0.00011520790822815909,68.31424873972047,8.067181098028968e-05,68.89220648214784,0,True,14.0,"14,13,15,14,15,13,15,14,13",13,15,3
14,16,2,round,True,14,0.3902900138543355,36.96297048562493,True,0.000108526569246371,68.83317308307466,7.266686943084413e-05,69.79991359626312,0,True,14.0,"14,13,15,14,15,13,15,14,13",13,15,3
14,16,4,round,True,14,0.3902900138543355,36.96297048562493,True,0.000108526569246371,68.83317308307466,7.266686943084413e-05,69.79991359626312,0,True,14.0,"14,13,15,14,15,13,15,14,13",13,15,3
14,12,2,round,True,14,0.39016785529427567,36.814811475360855,True,0.00035762766651052555,58.47527238889477,0.0003138145304483886,57.09318163630142,0,False,14.0,"14,14,14,14,15,13,15,14,13",13,15,4
14,12,4,round,True,14,0.39016785529427567,36.814811475360855,True,0.00035762766651052555,58.47527238889477,0.0003138145304483886,57.09318163630142,0,False,14.0,"14,14,14,14,15,13,15,14,13",13,15,4
14,13,2,round,True,14,0.39016785529427567,36.814811475360855,True,0.00021220854287311083,63.008637302384,0.00016957545191842357,62.43938294779024,0,True,14.0,"14,14,14,14,15,13,15,14,13",13,15,4
14,13,4,round,True,14,0.39016785529427567,36.814811475360855,True,0.00021220854287311083,63.008637302384,0.00016957545191842357,62.43938294779024,0,True,14.0,"14,14,14,14,15,13,15,14,13",13,15,4
14,14,2,round,True,14,0.39016785529427567,36.814811475360855,True,0.0001607210574221226,65.42243894680544,9.175059223636702e-05,67.77446508566659,0,True,14.0,"14,14,14,14,15,13,15,14,13",13,15,4
14,14,4,round,True,14,0.39016785529427567,36.814811475360855,True,0.0001607210574221226,65.42243894680544,9.175059223636702e-05,67.77446508566659,0,True,14.0,"14,14,14,14,15,13,15,14,13",13,15,4
14,15,2,round,True,14,0.39016785529427567,36.814811475360855,True,0.0001434855483224592,66.4077313343723,5.7897539221508487e-05,71.77344049833009,0,True,14.0,"14,14,14,14,15,13,15,14,13",13,15,4
14,15,4,round,True,14,0.39016785529427567,36.814811475360855,True,0.0001434855483224592,66.4077313343723,5.7897539221508487e-05,71.77344049833009,0,True,14.0,"14,14,14,14,15,13,15,14,13",13,15,4
14,16,2,round,True,14,0.39016785529427567,36.814811475360855,True,0.00013867472566181336,66.70394826046861,4.535425212051577e-05,73.89428241167558,0,True,14.0,"14,14,14,14,15,13,15,14,13",13,15,4
14,16,4,round,True,14,0.39016785529427567,36.814811475360855,True,0.00013867472566181336,66.70394826046861,4.535425212051577e-05,73.89428241167558,0,True,14.0,"14,14,14,14,15,13,15,14,13",13,15,4
14,12,2,round,True,14,0.3904918853093552,37.038024565461015,True,0.0003417291680945442,58.87025358165508,0.0003163039550071115,57.024550164672824,0,False,14.333333333333334,"14,13,16,14,16,13,16,14,13",13,16,3
14,12,4,round,True,14,0.3904918853093552,37.038024565461015,True,0.0003417291680945442,58.87025358165508,0.0003163039550071115,57.024550164672824,0,False,14.333333333333334,"14,13,16,14,16,13,16,14,13",13,16,3
14,13,2,round,True,14,0.3904918853093552,37.038024565461015,True,0.00019075401104151442,63.934420993082256,0.0001736294374956204,62.23417544501298,0,True,14.333333333333334,"14,13,16,14,16,13,16,14,13",13,16,3
14,13,4,round,True,14,0.3904918853093552,37.038024565461015,True,0.00019075401104151442,63.934420993082256,0.0001736294374956204,62.23417544501298,0,True,14.333333333333334,"14,13,16,14,16,13,16,14,13",13,16,3
14,14,2,round,True,14,0.3904918853093552,37.038024565461015,True,0.00012981534269327876,67.27737408526409,9.614699436994368e-05,67.36792836240289,0,True,14.333333333333334,"14,13,16,14,16,13,16,14,13",13,16,3
14,14,4,round,True,14,0.3904918853093552,37.038024565461015,True,0.00012981534269327876,67.27737408526409,9.614699436994368e-05,67.36792836240289,0,True,14.333333333333334,"14,13,16,14,16,13,16,14,13",13,16,3
14,15,2,round,True,14,0.3904918853093552,37.038024565461015,True,0.00011237298337717625,68.53065634732803,6.507324065442463e-05,70.75859390675832,0,True,14.333333333333334,"14,13,16,14,16,13,16,14,13",13,16,3
14,15,4,round,True,14,0.3904918853093552,37.038024565461015,True,0.00011237298337717625,68.53065634732803,6.507324065442463e-05,70.75859390675832,0,True,14.333333333333334,"14,13,16,14,16,13,16,14,13",13,16,3
14,16,2,round,True,14,0.3904918853093552,37.038024565461015,True,0.00010365501859748523,69.23208789049775,5.461055581562824e-05,72.28111067599205,0,True,14.333333333333334,"14,13,16,14,16,13,16,14,13",13,16,3
14,16,4,round,True,14,0.3904918853093552,37.038024565461015,True,0.00010365501859748523,69.23208789049775,5.461055581562824e-05,72.28111067599205,0,True,14.333333333333334,"14,13,16,14,16,13,16,14,13",13,16,3
15,12,2,round,True,15,0.390120206031223,37.19002882831565,True,0.00033849037039614116,58.95296820648154,0.0003142021642565032,57.08245916687272,0,False,14.555555555555555,"15,14,15,14,16,13,16,15,13",13,16,4
15,12,4,round,True,15,0.390120206031223,37.19002882831565,True,0.00033849037039614116,58.95296820648154,0.0003142021642565032,57.08245916687272,0,False,14.555555555555555,"15,14,15,14,16,13,16,15,13",13,16,4
15,13,2,round,True,15,0.390120206031223,37.19002882831565,True,0.00018390021092236554,64.25225002137951,0.0001649009001660986,62.68218208262926,0,True,14.555555555555555,"15,14,15,14,16,13,16,15,13",13,16,4
15,13,4,round,True,15,0.390120206031223,37.19002882831565,True,0.00018390021092236554,64.25225002137951,0.0001649009001660986,62.68218208262926,0,True,14.555555555555555,"15,14,15,14,16,13,16,15,13",13,16,4
15,14,2,round,True,15,0.390120206031223,37.19002882831565,True,0.00012026917437331446,67.9408079758275,8.464120369382355e-05,68.475005992557,0,True,14.555555555555555,"15,14,15,14,16,13,16,15,13",13,16,4
15,14,4,round,True,15,0.390120206031223,37.19002882831565,True,0.00012026917437331446,67.9408079758275,8.464120369382355e-05,68.475005992557,0,True,14.555555555555555,"15,14,15,14,16,13,16,15,13",13,16,4
15,15,2,round,True,15,0.390120206031223,37.19002882831565,True,9.843909391063485e-05,69.68054241721563,4.575845183390823e-05,73.81721616335429,0,True,14.555555555555555,"15,14,15,14,16,13,16,15,13",13,16,4
15,15,4,round,True,15,0.390120206031223,37.19002882831565,True,9.843909391063485e-05,69.68054241721563,4.575845183390823e-05,73.81721616335429,0,True,14.555555555555555,"15,14,15,14,16,13,16,15,13",13,16,4
15,16,2,round,True,15,0.390120206031223,37.19002882831565,True,9.153793705901354e-05,70.31187215350067,3.0134305475044724e-05,77.44541888141754,0,True,14.555555555555555,"15,14,15,14,16,13,16,15,13",13,16,4
15,16,4,round,True,15,0.390120206031223,37.19002882831565,True,9.153793705901354e-05,70.31187215350067,3.0134305475044724e-05,77.44541888141754,0,True,14.555555555555555,"15,14,15,14,16,13,16,15,13",13,16,4
